intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
9000,1.0158959496792873e-06,0.06756756756756757,5.643866387107151e-07,3.419101494318308e-07,1.4,1.0,0.4898979485566356,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021029385.1 Kosakonia phage Kc283, ASM2102938v1",b3d03fa9caf1640979173d9e9410aa04,0.12162162162162163,5000,132,1160000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,7,25302,20473215
5000,5.643866387107151e-07,0.13513513513513517,5.643866387107151e-07,3.419101494318308e-07,1.4,1.0,0.8,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021353875.1 Klebsiella phage Kp4886-2, ASM2135387v1",b759524b70021e7da6299796596da690,0.13513513513513517,5000,133,1155000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25309,20473215
5000,5.643866387107151e-07,0.0847457627118644,5.643866387107151e-07,2.930658423701407e-07,1.2,1.0,0.4000000000000001,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_011896185.1 Pseudomonas phage Epa38, ASM1189618v1",4625819f437c501b5e6fe9c5e1062195,0.0847457627118644,5000,134,1150000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,6,25315,20473215
5000,5.643866387107151e-07,0.1,5.643866387107151e-07,3.419101494318308e-07,1.4,1.0,0.4898979485566356,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002607905.1 Aeromonas phage phiARM81ld, ASM260790v1",447ab039aa9314f80a59318b9a2a449e,0.1,5000,135,1145000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25322,20473215
5000,5.643866387107151e-07,0.18518518518552857,5.643866387107151e-07,3.419101494318308e-07,1.4,1.0,0.4898979485566356,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003715185.1 uncultured Caudovirales phage, ASM371518v1",2a85a8fb7bc62c1aa409c8b1da6f3b49,0.18518518518552857,5000,136,1140000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25329,20473215
6000,6.772639664528582e-07,0.05263157894736842,5.643866387107151e-07,4.2982990214287305e-06,17.6,3.0,30.216551755618976,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013317205.1 Escherichia phage CMS-2020a, ASM1331720v1",d60aa0d6b26a29892e0077a4bb3ae8e9,0.06315789473684211,5000,137,1135000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6324004824430042,0.9147535794885224,0.7735770309657632,0.9147535794885224,True,88,25417,20473215
9000,1.0158959496792873e-06,0.11627906976744186,5.643866387107151e-07,7.326646059253518e-07,3.0,2.0,2.280350850198276,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002625425.1 Escherichia phage ECP1, ASM262542v1",56431dbd49ed5bd940e87fc9c1e9f391,0.20930232558139536,5000,138,1130000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,15,25432,20473215
9000,1.0158959496792873e-06,0.029940119760479042,5.643866387107151e-07,4.884430706169012e-07,2.0,1.0,1.5491933384829668,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003613135.1 Klebsiella phage KP179, ASM361313v1",bec6d478702c5deaa416902950151996,0.05389221556886228,5000,139,1125000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6407263071584871,0.910084012392681,0.775405159775584,0.910084012392681,False,10,25442,20473215
5000,5.643866387107151e-07,0.13513513513513517,5.643866387107151e-07,2.442215353084506e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020492425.1 Rhodobacter phage RcKemmy, ASM2049242v1",8c1d64d16c2ca9bd725b3a7ec1a0bfc3,0.13513513513513517,5000,140,1120000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25447,20473215
5000,5.643866387107151e-07,0.12195121951219512,5.643866387107151e-07,8.791975271104221e-07,3.6,2.0,2.8000000000000003,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009860475.1 Flavobacterium phage vB_FspS_laban6-1, ASM986047v1",ad1d9278a19fd3c3b6cbc6e4fe1644ba,0.12195121951219512,5000,141,1115000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,18,25465,20473215
12000,1.3545279329057165e-06,0.06097560975609756,5.643866387107151e-07,2.930658423701407e-07,1.2,1.0,0.4,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004610765.1 Enterobacteria phage CHB7, ASM461076v1",5d34f660ee8305c54ea080b515109f2e,0.14634146341463414,5000,142,1110000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,6,25471,20473215
6000,6.772639664528582e-07,0.09615384615384616,5.643866387107151e-07,3.419101494318308e-07,1.4,1.0,0.8,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012615995.1 Bacteriophage sp., ASM1261599v1",35e6fa141d2ebd084f548b4210bd036d,0.11538461538461539,5000,143,1105000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25478,20473215
6000,6.772639664528582e-07,0.1282051282051282,5.643866387107151e-07,2.442215353084506e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021354765.1 Hafnia phage Pocitis76, ASM2135476v1",e43acd9e88aa08ee066fa8574ee17a4d,0.15384615384615385,5000,144,1100000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25483,20473215
5000,5.643866387107151e-07,0.06097560975609756,5.643866387107151e-07,2.442215353084506e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003011835.1 Lactobacillus phage PM411, ASM301183v1",045185ce6455f5659baa22d27cb9c322,0.06097560975609756,5000,145,1095000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25488,20473215
5000,5.643866387107151e-07,0.11363636363636363,5.643866387107151e-07,2.442215353084506e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088855.1 uncultured human fecal virus, ASM1308885v1",e70ebd2c2d018b897db9d195a658f091,0.11363636363636363,5000,146,1090000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25493,20473215
5000,5.643866387107151e-07,0.12195121951219512,5.643866387107151e-07,2.930658423701407e-07,1.2,1.0,0.4,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020493385.1 Enterococcus phage SEsuP-1, ASM2049338v1",5cfbf61abbce9961f35b225719ff2cf1,0.12195121951219512,5000,147,1085000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,6,25499,20473215
5000,5.643866387107151e-07,0.05,5.643866387107151e-07,2.442215353084506e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000922395.1 uncultured crAssphage, ViralProj259336",155090493e708fead3e338c1589a8d83,0.05,5000,148,1080000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6286920358552701,0.9078859400526763,0.7682889879539732,0.9078859400526763,True,5,25504,20473215
5000,5.643866387107151e-07,0.13157894736842105,5.643866387107151e-07,8.791975271104221e-07,3.6,2.0,2.870540018881465,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021216345.1 Aeromonas phage vB_AsaM_LPM4, ASM2121634v1",decc78635af3562d5075f8e114609691,0.13157894736842105,5000,149,1075000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,18,25522,20473215
5000,5.643866387107151e-07,0.027624309392265192,5.643866387107151e-07,2.930658423701407e-07,1.2,1.0,0.4000000000000001,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012593985.1 Myoviridae sp., ASM1259398v1",7cbe63accc9f756c912bb04b9eaa1228,0.027624309392265192,5000,150,1070000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6286920358552701,0.8906746224808725,0.7596833291680714,0.8906746224808725,True,6,25528,20473215
60000,6.772639664528582e-06,0.020833333333333332,5.643866387107151e-07,2.930658423701407e-07,1.2,1.0,0.4,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_007051165.2 Aeromonas phage PS1, ASM705116v2",9dcab384ec723709a0c551c5a886a5a5,0.25,5000,151,1065000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6811617570794518,0.956265989496255,0.8187138732878534,0.956265989496255,False,6,25534,20473215
5000,5.643866387107151e-07,0.13513513513513517,5.643866387107151e-07,5.372873776785913e-07,2.2,1.0,1.6,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021460285.1 Enterobacter phage BUCT554, ASM2146028v1",8454d8635f7b96e44aa020841efc3cd7,0.13513513513513517,5000,152,1060000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,11,25545,20473215
27000,3.047687849037862e-06,0.053763440860215055,5.643866387107151e-07,2.930658423701407e-06,12.0,2.0,21.004761364985796,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021090075.1 Klebsiella phage vB_Kpn_1825-KPC53, ASM2109007v1",1a44131bbf9ade0ccf4fdafea74e21cf,0.2903225806451613,5000,153,1055000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,60,25605,20473215
4000,4.5150931096857215e-07,0.0975609756097561,4.5150931096857215e-07,3.419101494318308e-07,1.75,1.5,0.82915619758885,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020493155.1 Acinetobacter phage Barton, ASM2049315v1",f73306edfa50e98af0ebb65fecb56dd4,0.0975609756097561,4000,154,1051000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25612,20473215
4000,4.5150931096857215e-07,0.13333333333334563,4.5150931096857215e-07,3.419101494318308e-07,1.75,1.5,0.82915619758885,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020484605.1 Salmonella phage BIS20, ASM2048460v1",28793681f5890a917603a14b5481b0f5,0.13333333333334563,4000,155,1047000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25619,20473215
7000,7.901412941950012e-07,0.021164021164021163,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013348645.1 Escherichia virus TH57, ASM1334864v1",6d2da72a7c915db697b827f512d0af1c,0.037037037037037035,4000,156,1043000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6355529902988749,0.8991392894903498,0.7673461398946124,0.8991392894903498,False,5,25624,20473215
4000,4.5150931096857215e-07,0.07272727272727272,4.5150931096857215e-07,8.05931066517887e-06,41.25,13.5,55.40476062578016,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004875725.1 Cellulophaga phage phi47:1, ASM487572v1",8fe49a59d81d181885e437687804aca5,0.07272727272727272,4000,157,1039000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,165,25789,20473215
4000,4.5150931096857215e-07,0.09302325581395349,4.5150931096857215e-07,4.3959876355521104e-07,2.25,2.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009667685.1 Bacteriophage Reminis, ASM966768v1",2fc642cbe357879b5a4bb35a6540414d,0.09302325581395349,4000,158,1035000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,9,25798,20473215
4000,4.5150931096857215e-07,0.0851063829787234,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000866205.1 Escherichia phage phiV10, ViralProj16381",33d1bd823ce53cccd0b3efbf2982c823,0.0851063829787234,4000,159,1031000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,4,25802,20473215
7000,7.901412941950012e-07,0.10256410256410256,4.5150931096857215e-07,3.419101494318308e-07,1.75,1.0,1.299038105676658,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000913735.1 Shigella phage SfIV, ViralProj227000",ee66da321f18457a2768e5dea6102527,0.1794871794871795,4000,160,1027000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,7,25809,20473215
4000,4.5150931096857215e-07,0.09090909090909091,4.5150931096857215e-07,4.3959876355521104e-07,2.25,2.0,1.0897247358851685,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002618425.1 Proteus phage vB_PvuS_Pm34, ASM261842v1",2038e107d94a6729347bb743f6140086,0.09090909090909091,4000,161,1023000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,9,25818,20473215
4000,4.5150931096857215e-07,0.4000180701546802,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000848925.1 Canine parvovirus strain=CPV-N, ViralProj14614",01736f81bb8af961fba38aa980081247,0.4000180701546802,4000,162,1019000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25823,20473215
4000,4.5150931096857215e-07,0.030303030303030304,4.5150931096857215e-07,5.372873776785913e-07,2.75,2.0,2.0463381929681126,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_018726405.1 Campylobacter phage PC10, ASM1872640v1",fe95cb426dcb683908b5e5d5cad74e99,0.030303030303030304,4000,163,1015000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8933377353749861,0.7587602909098109,0.8933377353749861,True,11,25834,20473215
4000,4.5150931096857215e-07,0.029411764705882353,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003328865.1 Enterococcus phage EF1, ASM332886v1",6940b26161be33dfd24087f055146339,0.029411764705882353,4000,164,1011000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8924778662906526,0.7583303563676442,0.8924778662906526,True,4,25838,20473215
4000,4.5150931096857215e-07,0.11111111111111113,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009685625.1 Lactococcus phage proPhi6, ASM968562v1",a50af91c535b308026716fd29951eea3,0.11111111111111113,4000,165,1007000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25843,20473215
4000,4.5150931096857215e-07,0.012903225806451613,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_010702215.1 Serratia phage KpXa_1, ASM1070221v1",c44aa634967e6cc21efa34a0ae1c1b94,0.012903225806451613,4000,166,1003000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8690700506387182,0.7466264485416769,0.8690700506387182,True,5,25848,20473215
4000,4.5150931096857215e-07,0.015151515151515152,4.5150931096857215e-07,3.419101494318308e-07,1.75,1.0,1.299038105676658,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003308555.1 Erwinia phage vB_EamM_Alexandra, ASM330855v1",7781021793c17ee1b729078fa5ba5ee0,0.015151515151515152,4000,167,999000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8735847304990553,0.7488837884718456,0.8735847304990553,True,7,25855,20473215
5000,5.643866387107151e-07,0.04597701149425287,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002958035.1 Escherichia phage GER2, ASM295803v1",abfb4bbc6ae314f654050d656017cabe,0.05747126436781609,4000,168,995000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25860,20473215
4000,4.5150931096857215e-07,0.0975609756097561,4.5150931096857215e-07,2.930658423701407e-07,1.5,1.0,0.8660254037844386,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003613975.1 Enterobacteria phage vB_EcoP_IME390, ASM361397v1",862ed402c666b8a456ba4c4e9b718251,0.0975609756097561,4000,169,991000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,6,25866,20473215
4000,4.5150931096857215e-07,0.022988505747126436,4.5150931096857215e-07,4.3959876355521104e-07,2.25,2.0,1.299038105676658,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_022211115.1 Enterobacter phage vB-EclM_KMB17, ASM2221111v1",053875e4b0cf59728159da4e90d01dcc,0.022988505747126436,4000,170,987000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8854122123525082,0.754797529398572,0.8854122123525082,True,9,25875,20473215
9000,1.0158959496792873e-06,0.04,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020892415.1 Escherichia phage TrudiGerster strain=Bas27, ASM2089241v1",eeefc115e7bf222e7bfbc5d9efe19327,0.09,4000,171,983000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6407263071584871,0.9252644737255368,0.7829953904420119,0.9252644737255368,False,5,25880,20473215
4000,4.5150931096857215e-07,0.11111111111111113,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013089255.1 uncultured human fecal virus, ASM1308925v1",ea92f8158988925aec7bd98e77c55b30,0.11111111111111113,4000,172,979000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25885,20473215
4000,4.5150931096857215e-07,0.08695652173913043,4.5150931096857215e-07,2.930658423701407e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003307575.1 Escherichia phage vB_EcoP_S523, ASM330757v1",eb083df60e73b501359c9e876fc1b369,0.08695652173913043,4000,173,975000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,6,25891,20473215
5000,5.643866387107151e-07,0.0851063829787234,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004520055.1 Klebsiella phage ST101-KPC2phi6.1, ASM452005v1",76fad2fa807196267bc5ca834a7419e5,0.10638297872340426,4000,174,971000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,4,25895,20473215
4000,4.5150931096857215e-07,0.0851063829787234,4.5150931096857215e-07,3.419101494318308e-07,1.75,1.5,0.82915619758885,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002620925.1 Morganella phage IME1369_01, ASM262092v1",39be614ca4fd5178ffcd9d2e8ce9850c,0.0851063829787234,4000,175,967000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,7,25902,20473215
4000,4.5150931096857215e-07,0.09523809523809523,4.5150931096857215e-07,4.884430706169012e-07,2.5,2.5,1.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001471055.1 Enterobacter phage phiEap-2, ViralProj306366",4ca8d7bb8ca4a7a015e118bfb15c94d4,0.09523809523809523,4000,176,963000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,10,25912,20473215
4000,4.5150931096857215e-07,0.1,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002629885.1 Lactococcus phage BK5-T, ASM262988v1",6b0c523b7e2c8bf9abdc06d96eaf3154,0.1,4000,177,959000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25917,20473215
4000,4.5150931096857215e-07,0.057971014492753624,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_006863845.1 Aeromonas phage LAh_7, ASM686384v1",a4a2e03eb9a6efee1f9c4fd383ecd959,0.057971014492753624,4000,178,955000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,5,25922,20473215
4000,4.5150931096857215e-07,0.03007518796992481,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002620665.1 Lactococcus phage LW81, ASM262066v1",f0fd0985df59b55ceaaa39c3497ad4e4,0.03007518796992481,4000,179,951000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8931202714093477,0.7586515589269918,0.8931202714093477,True,5,25927,20473215
10000,1.1287732774214303e-06,0.036036036036036036,4.5150931096857215e-07,4.9821193202923914e-06,25.5,1.0,42.4352447854375,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003146805.1 Escherichia phage RCS47, ASM314680v1",87c4a9913e14b9174ba5136d46f17aa3,0.09009009009009009,4000,180,947000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6429076653370419,0.925294336382096,0.784101000859569,0.925294336382096,False,102,26029,20473215
4000,4.5150931096857215e-07,0.07692307692307693,4.5150931096857215e-07,3.9075445649352093e-07,2.0,1.5,1.224744871391589,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021353225.1 Klebsiella phage Kp4865-4, ASM2135322v1",8a544f43acd8338bc9a83ade7e913f54,0.07692307692307693,4000,181,943000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,8,26037,20473215
4000,4.5150931096857215e-07,0.11111111111111113,4.5150931096857215e-07,2.930658423701407e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001470675.1 Salmonella phage SEN5, ViralProj306293",6100b037efec8a58fce79bdc5bc056e6,0.11111111111111113,4000,182,939000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,6,26043,20473215
4000,4.5150931096857215e-07,0.015625,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000895615.1 Yersinia phage phiR1-37, ViralProj76739",79dc707c0be3677c815533f5703d56bf,0.015625,4000,183,935000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8744523110597485,0.7493175787521922,0.8744523110597485,True,4,26047,20473215
5000,5.643866387107151e-07,0.022857142857142857,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000987735.1 Citrobacter phage Miller, ViralProj266637",ec54646c40cee4c06b19f6f2e6ddf39d,0.02857142857142857,4000,184,931000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6286920358552701,0.8916437165100166,0.7601678761826434,0.8916437165100166,True,4,26051,20473215
4000,4.5150931096857215e-07,0.0784313725490196,4.5150931096857215e-07,1.9537722824676047e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088795.1 uncultured human fecal virus, ASM1308879v1",962e9b92b7d3e5b168cd4f7dabf7ac19,0.0784313725490196,4000,185,927000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,4,26055,20473215
4000,4.5150931096857215e-07,0.027586206896551724,4.5150931096857215e-07,2.442215353084506e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000883715.1 Lactobacillus virus Lb338-1 strain=Lb338-1, ViralProj36611",e57a6f1a80cc05900bde91ee79c59ab4,0.027586206896551724,4000,186,923000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,0.6241828464446357,0.8906349664361826,0.7574089064404091,0.8906349664361826,True,5,26060,20473215
6000,6.772639664528582e-07,0.0975609756097561,4.5150931096857215e-07,2.1491495107143653e-06,11.0,10.5,8.396427811873332,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_020474905.1 Salmonella phage vB_SalP_ABTNLsp11242, ASM2047490v1",ae64561907e7490b0b6a3c6e28817402,0.14634146341463414,4000,187,919000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,True,44,26104,20473215
10000,1.1287732774214303e-06,0.09523809523809523,4.5150931096857215e-07,2.930658423701407e-07,1.5,1.0,0.8660254037844386,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002614545.1 Klebsiella phage vB_KpnM_KpV52, ASM261454v1",72a7ef435dcf863471fa49a388c16678,0.23809523809523808,4000,188,915000,output_dir/fastp/P2WF_2.fq.gz,P2WF,1b048a65,8859175000,31,DNA,1000,8859175,True,,,,,False,6,26110,20473215
